Source,Lead_Id,Disposition,DispositionDate,CreditResponse,MonitoringRate,AdditionalEquipment
BINGPPC,INBOUND,SOLD,12/19/13 2:58 PM,APPROVED 0,31.99,0
PROTECT AMERICA,INBOUND CALLBACK,CALLBACK,1/15/14 1:06 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/19/13 4:34 PM,,0,0
GOOGLECALLBETA,INBOUND,KILL LEAD,12/19/13 4:49 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/19/13 5:12 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,KILL LEAD,12/19/13 5:51 PM,,0,0
BINGPPC,150402,UNDER CONTRACT,12/21/13 4:05 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/19/13 8:09 PM,,0,0
GOOGLEPPC,150466,SOLD,12/20/13 7:44 PM,APPROVED DCS,41.99,199
GOOGLEPPC,150476,ANSWERING MACHINE,12/23/13 10:26 AM,,0,0
BINGPPC,150482,BAD PHONE,12/23/13 10:24 AM,,0,0
GOOGLEPPC,150491,BAD PHONE,12/30/13 8:59 PM,,0,0
BINGPPC,INBOUND,PNS,12/20/13 12:28 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/14/14 1:56 PM,APPROVED 0,19.99,0
GOOGLEPPC,150541,CALLBACK,12/20/13 6:10 PM,,0,0
BINGPPC,INBOUND,DNC,12/20/13 5:15 PM,,0,0
GOOGLEPPC,150581,DNC,NULL,,0,0
GOOGLEPPC,INBOUND,PNS,12/20/13 6:22 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/31/13 3:02 PM,APPROVED 0,33.99,0
BINGPPC,150643,ANSWERING MACHINE,12/23/13 12:49 PM,,0,0
GOOGLEPPC,150659,KILL LEAD,1/1/14 8:29 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,HAS PA,1/3/14 8:41 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,TRANSFER,12/24/13 11:52 AM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,12/21/13 4:34 PM,,0,0
GOOGLEPPC,150716,CALLBACK,1/14/14 8:42 AM,,0,0
BINGPPC,INBOUND CALLBACK,CALLBACK,12/30/13 2:46 PM,,0,0
BINGPPC,INBOUND,KILL LEAD,12/22/13 9:47 AM,,0,0
GOOGLEPPC,150806,SOLD,12/24/13 9:50 AM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,PNS,12/22/13 2:22 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/22/13 4:03 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/23/13 8:56 AM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/23/13 10:05 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,BAD PHONE,12/27/13 8:26 AM,,0,0
BINGPPC,150951,BAD PHONE,12/24/13 10:23 AM,,0,0
BINGPPC,INBOUND,SOLD,12/23/13 12:34 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/23/13 1:58 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/23/13 2:03 PM,APPROVED 0,31.99,0
GOOGLEPPC,151000,SOLD,1/14/14 9:55 AM,APPROVED 0,46.99,0
GOOGLEPPC,151007,DROPPED CALL,1/6/14 1:06 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/23/13 4:50 PM,,0,0
GOOGLEPPC,151014,UNDER CONTRACT,12/27/13 3:27 PM,,0,0
SEMDIRECT,INBOUND,DROPPED CALL,12/23/13 5:00 PM,,0,0
GOOGLEPPC,151023,,NULL,,0,0
BINGPPC,151083,KILL LEAD,12/27/13 3:37 PM,,0,0
BINGPPC,151101,BAD PHONE,12/24/13 11:14 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/24/13 8:41 AM,,0,0
BINGPPC,INBOUND,PNS,12/24/13 10:02 AM,,0,0
BINGPPC,151170,ANSWERING MACHINE,12/27/13 5:22 PM,,0,0
GOOGLEPPC,151319,CALLBACK,1/7/14 10:26 AM,,0,0
BINGPPC,INBOUND,PNS,12/26/13 11:29 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,DROPPED CALL,1/2/14 2:31 PM,,0,0
PROTECTAMERICA,MANUAL,SOLD,12/26/13 2:29 PM,APPROVED 0,29.99,0
BINGPPC,INBOUND CALLBACK,DNC,1/5/14 6:24 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/26/13 4:29 PM,APPROVED DCS,0,0
GOOGLEPPC,151389,UNDER CONTRACT,1/6/14 8:41 PM,,0,0
GOOGLE MAPS,INBOUND,KILL LEAD,12/27/13 12:22 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 4:49 PM,APPROVED 0,49.99,0
GOOGLEPPC,151609,DNC,12/30/13 11:34 AM,,0,0
BINGPPC,151620,DNC,1/1/14 11:31 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/27/13 4:51 PM,,0,0
PROTECT AMERICA,151643,,NULL,,0,0
PROTECT AMERICA,151644,ANSWERING MACHINE,1/8/14 1:12 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,DNC,1/1/14 11:29 AM,,0,0
BINGPPC,151714,NO ANSWER,12/30/13 9:01 PM,,0,0
BINGPPC,151715,DNC,1/7/14 8:36 AM,,0,0
GOOGLEPPC,151756,ANSWERING MACHINE,12/30/13 9:46 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/28/13 11:22 AM,,0,0
PROTECT AMERICA,151793,ANSWERING MACHINE,1/15/14 1:05 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/28/13 1:26 PM,,0,0
GOOGLEPPC,151855,CALLBACK,12/30/13 3:54 PM,,0,0
PROTECT AMERICA,151897,KILL LEAD,1/1/14 2:31 PM,,0,0
BINGPPC,151913,SOLD,1/12/14 2:30 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/18/13 4:04 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/3/13 5:46 PM,,0,0
BINGPPC,INBOUND CALLBACK,SOLD,12/13/13 9:01 AM,APPROVED 0,44.99,0
PROTECT AMERICA,147421,DROPPED CALL,12/18/13 11:32 AM,,0,0
GOOGLEPPC,147440,UNDER CONTRACT,12/4/13 7:26 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/3/13 10:14 PM,,0,0
PROTECT AMERICA,147469,KILL LEAD,12/8/13 8:09 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 10:25 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/4/13 11:37 AM,APPROVED 0,51.98,98.55
GOOGLEPPC,147526,DNC,12/4/13 6:38 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/4/13 11:53 AM,,0,0
BINGPPC,INBOUND,CALLBACK,12/4/13 12:14 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/4/13 12:02 PM,,0,0
GOOGLEPPC,147607,KILL LEAD,12/4/13 6:41 PM,,0,0
BINGPPC,INBOUND,PNS,12/4/13 8:31 PM,,0,0
BINGPPC,147689,SOLD,12/5/13 1:06 PM,APPROVED DCS,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/5/13 9:51 AM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,PNS,12/5/13 10:22 AM,,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/5/13 12:28 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/5/13 2:59 PM,,0,0
PROTECT AMERICA,INBOUND CALLBACK,KILL LEAD,12/16/13 11:39 AM,APPROVED 0,0,0
BINGPPC,147825,SOLD,12/6/13 3:38 PM,APPROVED 0,31.99,94
BINGPPC,147859,BAD PHONE,12/9/13 9:59 AM,,0,0
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/6/13 9:35 AM,,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/6/13 1:36 PM,,0,0
GOOGLE MAPS,INBOUND,SOLD,12/6/13 2:21 PM,APPROVED 0,44.99,0
BINGPPC,147937,UNDER CONTRACT,12/11/13 7:07 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/6/13 9:01 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/6/13 8:45 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,PNS,12/6/13 10:26 PM,,0,0
PROTECT AMERICA,MANUAL,SOLD,12/7/13 6:29 PM,APPROVED 0,51.98,19.55
PROTECT AMERICA,148167,DNC,12/11/13 5:58 PM,,0,0
GOOGLEPPC,148198,KILL LEAD,12/8/13 1:35 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/8/13 3:56 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,SOLD,12/9/13 9:52 AM,APPROVED 0,53.99,0
PROTECT AMERICA,INBOUND,CALLBACK,12/9/13 10:00 AM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/12/13 10:09 AM,APPROVED 0,44.99,0
BINGPPC,INBOUND,CALLBACK,12/9/13 3:06 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/9/13 7:46 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/10/13 8:57 AM,APPROVED 0,49.99,0
GOOGLEPPC,INBOUND,SOLD,12/10/13 11:12 AM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND CALLBACK,DROPPED CALL,12/14/13 11:47 AM,,0,0
BINGPPC,148564,TRANSFER,12/10/13 11:35 AM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/10/13 1:00 PM,APPROVED DCS,0,0
PROTECT AMERICA,INBOUND,PNS,12/10/13 1:45 PM,,0,0
BINGPPC,148622,SOLD,12/11/13 3:52 PM,APPROVED 0,51.99,0
GOOGLEPPC,148696,SOLD,12/11/13 8:37 AM,APPROVED DCS,0,0
BINGPPC,148714,BAD PHONE,12/11/13 8:06 AM,,0,0
GOOGLEPPC,INBOUND VOICEMAIL,UNDER CONTRACT,12/11/13 5:55 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/11/13 9:48 AM,,0,0
PROTECT AMERICA,148753,TRANSFER,12/11/13 4:07 PM,,0,0
BINGPPC,148758,ANSWERING MACHINE,12/12/13 9:08 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/11/13 11:28 AM,,0,0
PROTECT AMERICA,INBOUND,DNC,12/11/13 11:54 AM,APPROVED 0,46.99,0
GOOGLEPPC,INBOUND,CALLBACK,12/11/13 12:17 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/11/13 12:17 PM,APPROVED 0,29.99,0
GOOGLEPPC,INBOUND,SOLD,12/11/13 1:01 PM,APPROVED 0,59.98,0
BINGPPC,148782,UNDER CONTRACT,12/12/13 1:05 PM,,0,0
GOOGLEPPC,148803,KILL LEAD,12/11/13 1:59 PM,,0,0
PROTECT AMERICA,148894,KILL LEAD,12/24/13 11:31 AM,,0,0
GOOGLEPPC,148899,UNDER CONTRACT,12/12/13 8:50 AM,,0,0
GOOGLEPPC,148914,KILL LEAD,12/12/13 9:02 AM,,0,0
BINGPPC,INBOUND,NOT SERVICABLE,12/12/13 10:01 AM,,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/12/13 10:16 AM,,0,0
GOOGLEPPC,INBOUND,KILL LEAD,12/12/13 12:28 PM,,0,0
GOOGLEPPC,INBOUND CALLBACK,PNS FOLLOWUP,12/12/13 4:45 PM,,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/12/13 7:50 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/12/13 6:29 PM,APPROVED 0,49.99,0
GOOGLEPPC,149175,DNC,12/27/13 6:26 PM,,0,0
GOOGLEPPC,149183,UNDER CONTRACT,1/14/14 11:33 AM,,0,0
GOOGLEPPC,149206,SOLD,12/18/13 7:38 PM,APPROVED DCS,0,0
GOOGLEPPC,149230,BAD PHONE,12/15/13 2:30 PM,,0,0
CHAT,MANUAL,SOLD,12/13/13 11:19 AM,APPROVED 0,31.99,0
BINGPPC,INBOUND,DROPPED CALL,12/13/13 11:16 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/13/13 11:10 AM,,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/13/13 4:18 PM,,0,0
BINGPPC,INBOUND CALLBACK,PNS,12/13/13 4:55 PM,,0,0
GOOGLEPPC,149393,SOLD,12/14/13 1:42 PM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,SOLD,12/14/13 9:15 AM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,PNS,12/14/13 1:26 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/14/13 2:32 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/15/13 12:58 PM,APPROVED DCS,0,0
BINGPPC,149615,DNC,NULL,,0,0
GOOGLEPPC,INBOUND,PNS,12/15/13 4:52 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/15/13 8:22 PM,,0,0
GOOGLE CALL METRICS,INBOUND CALLBACK,DNC,12/21/13 9:31 AM,,0,0
PROTECT AMERICA,149718,SOLD,12/16/13 11:05 AM,APPROVED DCS,0,0
GOOGLE MAPS,INBOUND,PNS,12/3/13 4:57 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/3/13 9:35 PM,APPROVED 0,66.99,179.05
PROTECT AMERICA,INBOUND,SOLD,12/4/13 1:24 PM,APPROVED DCS,0,0
GOOGLEPPC,INBOUND,DNC,12/4/13 3:23 PM,,0,0
GOOGLEPPC,147596,KILL LEAD,12/10/13 4:31 PM,,0,0
GOOGLEPPC,147603,KILL LEAD,12/27/13 6:28 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/5/13 5:19 PM,,0,0
GOOGLEPPC,147669,SOLD,12/4/13 10:37 PM,APPROVED DCS,0,0
BINGPPC,147712,CALLBACK,12/5/13 9:30 AM,,0,0
GOOGLEPPC,INBOUND,NOT SERVICABLE,12/5/13 11:20 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/5/13 12:17 PM,APPROVED 0,59.98,0
BINGPPC,147741,SOLD,12/5/13 12:05 PM,APPROVED DCS,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/5/13 9:49 PM,APPROVED 0,31.99,0
PROTECT AMERICA,INBOUND,SOLD,12/6/13 12:54 PM,APPROVED 0,46.99,19.55
GOOGLE CALL METRICS,INBOUND,PNS,12/6/13 2:38 PM,,0,0
PROTECT AMERICA,147973,CALLBACK,12/10/13 11:05 AM,,0,0
PROTECT AMERICA,INBOUND,NOT INTERESTED,12/9/13 9:28 AM,,0,0
PROTECT AMERICA,INBOUND,KILL LEAD,12/7/13 12:06 PM,,0,0
PROTECT AMERICA,148076,KILL LEAD,1/2/14 2:43 PM,,0,0
BINGPPC,148081,SOLD,12/23/13 10:42 AM,APPROVED 0,31.99,0
GOOGLEPPC,148122,SOLD,12/7/13 6:33 PM,APPROVED 0,41.99,0
BINGPPC,148174,KILL LEAD,12/8/13 3:26 PM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/8/13 12:24 PM,,0,0
PROTECT AMERICA,INBOUND,SOLD,12/8/13 3:03 PM,APPROVED DCS,0,0
GOOGLEPPC,148266,DNC,1/8/14 11:39 AM,,0,0
BINGPPC,148273,DNC,12/24/13 8:32 AM,,0,0
GOOGLEPPC,148295,SOLD,12/9/13 11:41 AM,APPROVED DCS,0,0
GOOGLEPPC,148325,SOLD,12/21/13 10:02 AM,APPROVED DCS,0,0
BINGPPC,148331,BAD PHONE,12/9/13 8:09 AM,,0,0
GOOGLEPPC,148339,KILL LEAD,12/29/13 12:43 PM,,0,0
BINGPPC,148342,BAD PHONE,12/11/13 2:01 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/9/13 10:02 AM,APPROVED 0,31.99,0
BINGPPC,148377,KILL LEAD,12/12/13 9:03 AM,,0,0
GOOGLE CALL METRICS,INBOUND,CALLBACK,1/5/14 6:54 PM,,0,0
PROTECT AMERICA,148399,ANSWERING MACHINE,12/11/13 9:41 AM,,0,0
GOOGLEPPC,148407,ANSWERING MACHINE,12/11/13 10:08 AM,,0,0
GOOGLEPPC,148517,BAD PHONE,12/12/13 1:59 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/10/13 10:08 AM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/10/13 2:00 PM,APPROVED 0,31.99,0
GOOGLEPPC,INBOUND,PNS,12/10/13 3:45 PM,,0,0
BINGPPC,148635,BAD PHONE,12/23/13 5:39 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/10/13 10:37 PM,,0,0
GOOGLEPPC,148747,CALLBACK,12/13/13 11:24 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/11/13 12:30 PM,,0,0
BINGPPC,148794,NOT SERVICABLE,12/16/13 2:34 PM,,0,0
GOOGLEPPC,148837,NOT INTERESTED,12/17/13 11:34 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/11/13 5:50 PM,,0,0
BINGPPC,148892,KILL LEAD,12/12/13 9:28 AM,,0,0
GOOGLEPPC,148996,ANSWERING MACHINE,12/12/13 9:06 AM,,0,0
BINGPPC,149001,BAD PHONE,12/12/13 8:55 AM,,0,0
GOOGLEPPC,149020,UNDER CONTRACT,12/12/13 9:43 AM,,0,0
PROTECT AMERICA,INBOUND,HAS PA,12/12/13 10:04 AM,,0,0
BINGPPC,INBOUND,UNDER CONTRACT,12/22/13 2:30 PM,,0,0
GOOGLE CALL METRICS,INBOUND,SOLD,12/12/13 1:26 PM,APPROVED 0,62.99,0
GOOGLEPPC,149130,NOT SERVICABLE,12/15/13 8:56 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/12/13 11:03 PM,APPROVED 0,46.99,0
GOOGLEPPC,149250,SOLD,12/13/13 8:49 AM,APPROVED 0,47.98,0
BINGPPC,INBOUND CALLBACK,ANSWERING MACHINE,12/13/13 3:04 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/13/13 11:32 AM,,0,0
GOOGLE MAPS,INBOUND,PNS,12/13/13 12:38 PM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/13/13 2:15 PM,,0,0
PROTECTAMERICA,MANUAL,,NULL,,0,0
PROTECT AMERICA,149357,UNDER CONTRACT,1/2/14 8:32 AM,,0,0
PROTECT AMERICA,INBOUND VOICEMAIL,DNC,12/24/13 8:30 AM,,0,0
GOOGLEPPC,149462,KILL LEAD,12/16/13 6:22 PM,,0,0
PROTECT AMERICA,149506,KILL LEAD,12/20/13 11:32 AM,,0,0
PROTECT AMERICA,149543,NO ANSWER,1/6/14 2:43 PM,,0,0
GOOGLEPPC,149567,ANSWERING MACHINE,12/18/13 12:21 PM,,0,0
BINGPPC,149738,ANSWERING MACHINE,12/17/13 11:16 AM,,0,0
PROTECT AMERICA,INBOUND,CALLBACK,12/16/13 12:58 PM,,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,12/16/13 3:32 PM,,0,0
LOCALSEARCH,INBOUND,KILL LEAD,12/16/13 6:59 PM,,0,0
GOOGLEPPC,INBOUND,DROPPED CALL,12/16/13 8:27 PM,,0,0
GOOGLEPPC,149843,BAD PHONE,12/17/13 11:30 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/17/13 9:19 AM,APPROVED 0,59.99,0
GOOGLEPPC,INBOUND,PNS,12/17/13 10:22 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/17/13 10:52 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/18/13 11:05 AM,,0,0
PROTECT AMERICA,INBOUND,DROPPED CALL,12/17/13 11:25 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/17/13 12:58 PM,APPROVED 0,59.98,0
GOOGLEPPC,INBOUND,PNS,12/17/13 1:18 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/17/13 1:18 PM,APPROVED 0,31.99,0
GOOGLE CALL METRICS,INBOUND CALLBACK,UNDER CONTRACT,12/26/13 12:27 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/17/13 2:49 PM,APPROVED 0,31.99,0
GOOGLEPPC,149987,CALLBACK,12/27/13 9:58 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/17/13 4:36 PM,,0,0
GOOGLE CALL METRICS,INBOUND,PNS,12/17/13 5:47 PM,,0,0
GOOGLEPPC,151185,KILL LEAD,12/26/13 8:29 AM,,0,0
GOOGLEPPC,151186,DNC,1/1/14 8:33 PM,,0,0
BINGPPC,151195,KILL LEAD,1/5/14 2:55 PM,,0,0
BINGPPC,151279,NO ANSWER,12/27/13 2:59 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/26/13 8:48 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,SOLD,1/3/14 5:20 PM,APPROVED DCS,0,0
GOOGLEPPC,151423,KILL LEAD,12/26/13 7:18 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/26/13 9:02 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/27/13 8:05 AM,APPROVED 0,49.99,0
BINGPPC,151512,NO ANSWER,1/15/14 1:05 PM,,0,0
GOOGLEPPC,151514,SOLD,12/27/13 10:25 AM,APPROVED DCS,0,0
GOOGLEPPC,151576,UNDER CONTRACT,1/15/14 8:20 AM,,0,0
GOOGLEPPC,INBOUND CALLBACK,DNC,1/1/14 2:30 PM,,0,0
GOOGLE CALL METRICS,INBOUND,KILL LEAD,12/27/13 3:43 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/27/13 6:08 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,12/27/13 7:07 PM,,0,0
GOOGLEPPC,INBOUND,CALLBACK,12/27/13 8:55 PM,,0,0
PROTECT AMERICA,151698,DNC,1/3/14 8:43 AM,,0,0
BINGPPC,151711,KILL LEAD,12/31/13 8:27 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/28/13 9:34 AM,APPROVED 0,59.99,398
PROTECT AMERICA,151874,DNC,1/9/14 2:38 PM,,0,0
BINGPPC,151896,UNDER CONTRACT,1/1/14 1:05 PM,,0,0
PROTECT AMERICA,151898,KILL LEAD,12/31/13 10:44 AM,,0,0
BINGPPC,151926,DNC,1/1/14 12:56 PM,,0,0
GOOGLEPPC,151935,KILL LEAD,1/2/14 8:31 PM,,0,0
BINGPPC,INBOUND CALLBACK,CALLBACK,1/14/14 1:06 PM,,0,0
BINGPPC,INBOUND,SOLD,12/29/13 3:43 PM,APPROVED 0,29.99,0
GOOGLEPPC,151991,CALLBACK,1/2/14 11:30 AM,,0,0
PROTECT AMERICA,INBOUND,TRANSFER,12/29/13 4:47 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/29/13 4:58 PM,,0,0
BINGPPC,152085,BAD PHONE,12/30/13 9:49 AM,,0,0
GOOGLEPPC,INBOUND,PNS,12/30/13 11:45 AM,,0,0
BINGPPC,152127,UNDER CONTRACT,1/8/14 2:42 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 4:34 PM,APPROVED 0,36.99,0
BINGPPC,152154,SOLD,12/30/13 1:44 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,DROPPED CALL,12/30/13 1:28 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 2:31 PM,APPROVED 0,31.99,0
PROTECT AMERICA,INBOUND,PNS,12/30/13 2:32 PM,,0,0
GOOGLE MAPS,INBOUND,DNC,12/30/13 2:45 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/30/13 5:02 PM,APPROVED 0,44.99,0
GOOGLEPPC,152206,NOT INTERESTED,1/12/14 10:55 AM,,0,0
GOOGLEPPC,152248,SOLD,12/30/13 7:06 PM,APPROVED 0,29.99,0
PROTECT AMERICA,INBOUND,SOLD,12/30/13 10:06 PM,APPROVED 0,33.99,0
GOOGLEPPC,INBOUND,CALLBACK,1/5/14 7:36 PM,,0,0
BINGPPC,152379,SOLD,12/31/13 3:58 PM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,PNS,12/31/13 10:41 AM,,0,0
GOOGLEPPC,152391,ANSWERING MACHINE,12/31/13 3:09 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,12/31/13 12:06 PM,APPROVED 0,41.98,296.05
GOOGLEPPC,INBOUND,ANSWERING MACHINE,1/15/14 10:08 AM,,0,0
BINGPPC,INBOUND,DROPPED CALL,12/31/13 3:31 PM,,0,0
GOOGLEPPC,152451,SOLD,12/31/13 4:19 PM,APPROVED 0,33.99,0
GOOGLEPPC,152454,HAS PA,1/6/14 11:33 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/1/14 7:08 PM,APPROVED 0,44.99,0
GOOGLEPPC,INBOUND,SOLD,1/2/14 9:29 AM,APPROVED 0,54.99,0
GOOGLEPPC,INBOUND,PNS,1/2/14 9:55 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 12:12 PM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/2/14 12:48 PM,,0,0
BINGPPC,INBOUND,PNS,1/2/14 1:57 PM,,0,0
GOOGLEPPC,152814,KILL LEAD,1/12/14 10:54 AM,,0,0
GOOGLEPPC,INBOUND,UNDER CONTRACT,1/12/14 2:21 PM,APPROVED 0,0,0
PROTECT AMERICA,INBOUND,CALLBACK,1/11/14 4:48 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/2/14 6:44 PM,,0,0
PROTECT AMERICA,INBOUND,UNDER CONTRACT,1/2/14 6:48 PM,,0,0
BINGPPC,INBOUND,SOLD,1/2/14 7:22 PM,APPROVED DCS,0,0
GOOGLEPPC,152956,ANSWERING MACHINE,1/3/14 10:39 AM,,0,0
PROTECT AMERICA,INBOUND,PNS,1/3/14 10:29 AM,,0,0
BINGPPC,INBOUND,PNS,1/3/14 10:39 AM,,0,0
GOOGLEPPC,153017,KILL LEAD,1/3/14 5:53 PM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/3/14 1:08 PM,APPROVED 0,31.99,0
GOOGLEPPC,153052,SOLD,1/3/14 2:20 PM,APPROVED DCS,0,0
GOOGLE CALL METRICS,INBOUND CALLBACK,DROPPED CALL,1/13/14 8:43 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/3/14 2:09 PM,,0,0
PROTECT AMERICA,153063,,NULL,,0,0
GOOGLEPPC,INBOUND,SOLD,1/3/14 3:43 PM,APPROVED DCS,0,0
BINGPPC,153096,ANSWERING MACHINE,1/8/14 9:37 AM,,0,0
GOOGLEPPC,153106,KILL LEAD,1/5/14 8:25 PM,,0,0
BINGPPC,153120,NOT SERVICABLE,1/13/14 11:41 AM,,0,0
BINGPPC,153133,BAD PHONE,1/3/14 7:23 PM,,0,0
GOOGLEPPC,153154,DROPPED CALL,1/9/14 2:13 PM,,0,0
GOOGLEPPC,153159,PNS,1/7/14 8:49 AM,,0,0
BINGPPC,INBOUND,PNS,1/4/14 12:18 PM,,0,0
GOOGLEPPC,INBOUND,PNS,1/4/14 11:44 AM,,0,0
GOOGLEPPC,INBOUND,SOLD,1/4/14 1:12 PM,APPROVED 0,49.99,0
BINGPPC,INBOUND,PNS,1/4/14 3:08 PM,,0,0
GOOGLEPPC,INBOUND,DNC,1/4/14 4:14 PM,,0,0
GOOGLEPPC,153266,DROPPED CALL,1/9/14 2:50 PM,,0,0
GOOGLEPPC,153339,SOLD,1/5/14 2:11 PM,APPROVED DCS,0,0
BINGPPC,INBOUND,PNS,1/5/14 9:48 AM,,0,0
GOOGLEPPC,INBOUND,PNS,1/5/14 3:11 PM,,0,0
GOOGLEPPC,INBOUND,PNS,12/12/13 1:07 PM,,0,0
GOOGLEPPC,149169,SOLD,12/13/13 11:52 AM,APPROVED DCS,0,0
